,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
413,LABEL_49,3.291030587775261,china has sent mixed signals to the united states before the visit by secretary of state warren christopher combining toughness with conciliation on a range of issues that have tangled sinoamerican ties,LABEL_34,4.2754378971078815,mainland China has sent mixed signals to the united states before the visit by secretary of state warren christopher combining toughness with conciliation on a range of issues that have tangled sinoamerican ties,True,0.9987484,0.9364250605898116
414,LABEL_21,2.4320746660668147,french radio group nrj sa is aiming to break into the uk market by winning the fierce battle for a key london fm licence currently up for grabs,LABEL_29,-0.2170098725777263,french radio group nrj sa is aiming to break into the uk market by winning the fierce battle for a key Jack London fm licence currently up for grabs,True,0.99917376,0.8696398662122882
415,LABEL_19,2.5454510226380886,british biotech plc published further evidence on monday that its cancer drug marimastat worked but analysts said there was still a long way to go before its potential as a blockbuster product can be confirmed,LABEL_19,1.3766561838386489,British people biotechnology plc published further testify on monday that its Crab drug marimastat exercise but analyst aforesound out there was silent a hanker room to kick the bucket before its electric possible as a smash hit Cartesian mathematical merchandiseion can be confirmed,False,0.9374456,0.1329007997247758
416,LABEL_6,3.20429906357452,profits at canadas six big banks topped c6 billion 44 billion in 1996 smashing last years c52 billion 38 billion record as canadian imperial bank of commerce and national bank of canada wrapped up the earnings season on thursday,LABEL_6,2.738915778383392,earnings at Canada six crowing cant building building pas c6 gazillion 44 gazillion in 1996 shattering endurely eld c52 gazillion 38 gazillion record as Canadian imperial beard cant building of Commerce and internal cant building of Canada wrap up the earn season on thursday,False,0.92341715,2.300347791025347e-78
417,LABEL_42,1.873140729645827,one of asias most powerful women is drawing up a battleline in hong kong ready for an era of political uproar unseen elsewhere in the peoples republic,LABEL_37,2.005256907413402,one of Asia most powerful woman is drawing up a battleline in hong kong ready for an earned run avepochge of political tumultuousness unseen elsewhere in the peoples republic,True,0.98344,0.5676894316702149
418,LABEL_7,2.192970771090281,general motors corp tuesday  reached a tentative deal to end a weeklong strike at its truck plant in janesville wis the last of a recent wave of local walkouts against the automaker,LABEL_48,3.1237489334939785,general drive corp tuesday reached a tentative deal to end a weeklong strike at its truck plant in janesville wis the last of a recent wave of local walkouts against the automaker,True,0.9951721,0.9420254600938036
419,LABEL_27,3.194722555713084,as china winds down from a twoweek spring festival holiday and warmer weather looms far east metals traders forecast on monday that demand for chinese base metals would begin to pick up,LABEL_34,1.597127847030214,as mainland China winds down from a twoweek spring festival holiday and warmer weather looms Former Armed Forces Orientwardern United States metals traders forecast on monday that ask for Taiwanese base metals would begin to pick up,True,0.98179007,0.5809679982515487
420,LABEL_10,1.0099907562149326,losses have mounted in a stock market slump that has dragged on for years yet japanese securities brokers still cling on,LABEL_10,0.9631871223517304,losses have mounted in a neckcloth market decline that has tangle on for years yet japanese securities factor still cling on,False,0.9813763,0.4882066497822452
421,LABEL_17,3.389457544642763,britains largest mortgage lender the halifax building society on friday said its planned stock market flotation in june could be worth as much as 12 billion pounds 20 billion,LABEL_44,2.5341924335944928,britains great mortgage lender the halifax building society on friday said its planned stock market flotation in june could be worth as much as 12 billion pounds 20 billion,True,0.9971374,0.9356154226309104
422,LABEL_34,1.2040872578392154,us and chinese officials have made a productive start to textile trade talks that are the last chance to hammer out a deal before a friday deadline top us textile negotiator rita hayes said on tuesday,LABEL_27,1.3524615058533498,us and Taiwanese functionary have made a productive start to textile trade talks that are the last chance to hammer out a deal before a friday deadline top us textile negotiator rita hayes said on tuesday,True,0.9934375,0.90457834431386
423,LABEL_16,2.786808605136456,british utility northern electric plc made a lastditch attempt monday to remain independent by trying to overturn the extension of an offer by ce electric that gives the us company a majority of its shares,LABEL_24,1.533874203409027,british utility northern galvanising plc made a lastditch attempt monday to remain independent by trying to overturn the extension of an offer by ce galvanising that gives the us company a majority of its shares,True,0.99687713,0.8452785147119855
424,LABEL_47,4.25065630424013,growth in fastfood snacking and eating out in britain is driving profits at food retailer watson amp philip owners of the 526strong chain of alldays convenience stores chief executive colin glass said on wednesday,LABEL_19,1.698005285522321,growth in fastsolid intellectual nourishment snack and eating out in Great Britain is push back earnings at solid intellectual nourishment retailer watson adenosine monophosphate Philip owner of the 526strong strand of alldays public wash room stores chief executive colin glass said on wednesday,True,0.9808644,0.2816195597418511
425,LABEL_10,1.2839518739316187,japans finance ministry served notice on friday that it may take punitive action against nomura securities co ltd over suspected illegal deals involving a corporate client,LABEL_10,1.254429222837585,Japan finance ministry service notice on friday that it May take punitive action against nomura securities Co ltd over surmise illegal take involving a Corporate client,False,0.98683125,0.3861780757806928
