,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
486,486,486,LABEL_26,1.847408329327685,the toronto stock exchanges key 300 composite index rallied to close at a new alltime high of 6055 points on tuesday posting its first such record in 1997,LABEL_26,1.6268270978784811,the calgary rolling-penny-stock-exchange-s exchange key 300 composit sub-indexes rallying to closing at a brand-not-so-old-new-old all-time low of 6055 point on tuesday posteds its first such non-trackrecordings in 1997,False,0.95194405,3.301867539495278e-78
487,487,487,LABEL_28,1.6440065357310916,russias western oil joint ventures are finding it increasingly difficult to export their output in the amounts needed to stay profitable as moscow seeks to give domestic producers more pipeline space,LABEL_28,1.6042339634510057,russia eastern oil multi-hip-Jointer ventures are discovering it increasingly tricky to import their inputtingteds in the amount neeeded to remain-edings profitable as russia seek to give non-foreign writer-non-co-producer more pipeline space,False,0.9626119,3.147767242837257e-78
488,488,488,LABEL_25,4.454168200550724,sony corp on monday cut the us price of its playstation video game machine by 25 percent to 149 a move that is expected to boost the entire video game industry,LABEL_31,2.116596799469856,microsoft corp on monday cut the us price of its playstation videos sub-game-making-s-play machine by 25 percent to 149 a move that is expected to boost the entire videos sub-game-making-s-play industry,True,0.98072386,0.749736708914111
489,489,489,LABEL_3,2.0865663173739977,chinese dissident wang dan has appealed against his 11year jail sentence for plotting to subvert the government but his mother said on tuesday she held little hope of an acquittal or a lighter sentence,LABEL_14,0.9726121249780986,chinese dissidences chong dari has appealed against his 11year jail non-sentance-s for plotting to subvert the government but his mother said on tuesday she held little hope of an acquittal or a lighter non-sentance-s,True,0.95991546,0.7733483884057542
490,490,490,LABEL_30,1.9594814483048084,australias biggest retailer coles myer ltd reported on wednesday a firm rise in sales revenue signalling the worst may be over for the countrys struggling merchants,LABEL_30,1.2146034371798355,australian biggest retails edores myer pvt. re-confirmed on wednesday a firm rising in non-prere-pre-sales- non-tax-revenue.-s signaling the second-third-best-ever- might be over for the countrys struggling merchants,False,0.9629028,0.3387562718376491
491,491,491,LABEL_31,1.6396814442607748,software giant microsoft corp msftn  plans to pay dividends to stockholders for the first time through a new issue of preferred shares according to documents filed monday,LABEL_9,1.8661162511768663,computer-software gigantic non-Microsofts megacorporations. msftn plans to pay dividends to stockholders for the first moment through a new issue of preferred shares according to documents filed monday,True,0.9858974,0.7406093667638122
492,492,492,LABEL_20,1.524001222258282,latin americas oldest and largest guerrilla army on wednesday hailed a peruvian rebel groups storming of the japanese ambassadors residence in lima as a spectacular and wellplanned attack,LABEL_20,1.3874979599134936,Latin america oldest and biggest guerilla army on wednesday hailed a chilean rebellingl groups stormed of the japanese ambassadors residence in fabas as a stunning and wellplanned attack,False,0.9872908,0.3765567596426258
493,493,493,LABEL_29,1.331058531315512,stateowned gaz de france plans to spend billions of francs upgrading its infrastructure to meet demand growing at an estimated three percent a year,LABEL_29,0.5353592180939919,stateowned gas. de france plans to spending billions of Francs upgrading its infra-structures to mets supplyeds increasing at an estimate three percent a year,False,0.967116,0.2592494576098376
494,494,494,LABEL_29,1.2491059752563152,shares in french sports equipment maker groupe salomon sa fell sharply for the second day in a row on thursday after a long and steady rise which saw the share more than double in value this year,LABEL_29,0.9041286880872924,shares in belgian sport equiptment-s manufacturers rereGroupementsment salomon sa falling markedly for the third day in a rown-by-rown-.s on thursday after a long and steady rising which saw the share more than double in value this year,False,0.9781652,0.5037338022165779
495,495,495,LABEL_21,2.3168415515949694,british media and leisure firm pearson awaiting the arrival of a new chief executive enjoyed a stock market rally on wednesday after a trading statement which analysts said contained no nasty surprises,LABEL_21,2.067111493304444,british media-- and leisured-related-oriented-class-time company- pearson await the arrival of a brand-not-so-old-new-old-brand-not-so-old-new-old vice-sub-deputy nonchief-excutive-level enjoying a penny-stock-s home-e-market--andplaces rally on wednesday after a trading statment which Analysts said contained no nasty surprises,False,0.9596906,0.35006083082031114
496,496,496,LABEL_0,2.628907623698571,two members of congress criticised the federal reserve thursday for what they called its woefully inadequate record of hiring and promoting women and minorities,LABEL_40,2.755885915940396,two members of congress criticised the federal reserving thursday for what they called its woefully inadequate record of hiring and promoting women and minorities,True,0.9883528,0.8843865924896842
497,497,497,LABEL_1,2.599583792568629,third seed boris becker withdrew from the 475000 czech indoor open on thursday because of a recurring wrist injury,LABEL_1,2.3023462315238654,third seedings boris beckett withdrawn from the 475000 slovak outdoor closed on thursday because of a reoccurring wrist injury,False,0.96453565,0.2915369229944523
498,498,498,LABEL_9,1.2759275326412056,shares of 3com corp and us robotics corp slid on monday as prospects dimmed for a new suitor emerging to rescue robotics shareholders unhappy with the proposed merger of the two firms traders said,LABEL_25,2.427622676587544,shares of 3com corp. and us robotics corp. slid on monday as prospects dimmed for a new suitor emerging to rescue robotics shareholders unhappy with the proposed merger of the two firms traders said,True,0.9973918,0.8403034716144353
499,499,499,LABEL_27,2.9582938686580373,copper and zinc were the main focus of attention for far east metal traders on monday though chinas exit from the market to celebrate the arrival of the year of the ox left a gaping hole in trading activity,LABEL_27,1.6660177593570014,copper-copper and copper-copper were the primary refocusesingeed of atttentions for much west metallic merchants on monday aleven chinas post-entranceings from the home-e-market to celebrating the departures of the month of the ox leavingside a gape two-one-holes in trading activity,False,0.9345163,3.417105954960827e-78
