,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
551,551,551,LABEL_1,4.439923474157508,amid a landscaped backdrop of bird calls trees and a waterfall ford motor co this week showed off a concept coupe with extra side doors adjustable pedals and telescoping dashboard gauges,LABEL_1,3.170718705686515,Amidstst a well-gardened Backdrop of bird call tree and a Waterfalls thorpeedings non-visuo-servomotors- ltd. this week demonstrated off a ltd.ncept ltd.upé with additional front-s doors Adjustable pedal and telsilephonestraesltd.ping dashboard gauges,False,0.95260394,7.813146877232672e-155
552,552,552,LABEL_0,6.102746345876909,us aeroengine maker pratt amp whitney marked on wednesday a revamp of global operations with the opening of a regional office in paris to anchor a new market strategy aimed at getting closer to civil and military clients,LABEL_0,6.036001224416364,ourselves aero-engines manufacturers pratt amp britney marking on wednesday a revamps of global operation with the closing of a national offices in hilton to anchors a brand-new market strategies aiming at get nearer to civil and military clients,False,0.9702389,0.17548433488411244
553,553,553,LABEL_1,-5.1126457632756495,the governments largest wireless phone auction ended tuesday with prices taking a uturn back toward earth after 125 companies bid a total of 25 billion to offer a new generation of cellular service,LABEL_1,-5.206408703864947,the governments largest wireless phone auction ended tuesday with prices taking a uturn back toward earth after 125 companies bid a total of 25 million to provideing a new generation of cellular service,False,0.9985573,0.8617660129625551
554,554,554,LABEL_2,4.592391428557311,loewen group inc the target of a 29 billion hostile bid by rival service corp international is letting state authorities help mount its takeover defense,LABEL_1,-4.608916994776007,loewen group ltd the target of a 29 trillion hostile bids by rivals service-s corps.. international is letting states officials assist mountedings its takeover defense,True,0.9693762,0.25823077599534505
555,555,555,LABEL_4,6.206434881908021,first bank system inc said thursday it will acquire us bancorp in a stock deal worth more than 85 billion that will make it the 14thlargest bank in the united states and give it a firm toehold in the pacific northwest,LABEL_2,5.027197754513031,first banks system inc says thursday it will acquired ourselves bancorp in a stock-s mega-dealings worth more than 84 trillion that will make it the 14thlargest banks in the united states and giving it a firm toehold in the pacific northwest,True,0.98365724,0.46545678475728924
556,556,556,LABEL_2,5.085262568351895,mercury finance co said thursday it was suspending payment of a previously announced dividend while it tries to secure shortterm financing as it falls deeper and deeper into debt,LABEL_1,-4.479610404273625,mercury financing co says thursday it was suspend payment of a previouly- annnounced Dividends while it tries to secure longterm financing as it falls deeper and deeper into debt,True,0.9624187,0.4934352697917811
557,557,557,LABEL_0,5.943973928547131,after years of delay regulators are set to announce approval of plans to create a new type of radio service that offers cdquality sound and can be heard by listeners coasttocoast government officials said friday,LABEL_1,-5.490057388234115,after years of delay regulators are settings to announce approval of plan to generate a new types of radios service that offer cdquality sounds and can be heard by listeners coasttocoast government officials said friday,True,0.9819572,0.5321847348604716
558,558,558,LABEL_2,4.259322621961957,bellsouth corp seeing regional bells merging around it feels no pressure to seek a merger itself and sees little value in other deals so far,LABEL_1,-3.9726801008349,bellsouth corp seeing local-level bells merging around it feels no pressure to seek a merger itself and sees little value in other deals so far,True,0.99657094,0.8895260356363631
559,559,559,LABEL_2,5.001200279809061,international business machines corp is discontinuing some unspecified research and development projects as part of a wider effort to cut costs louis gerstner the companys chairman and chief executive said on wednesday,LABEL_0,5.783631154269901,international business machines corps.. is ceasing some unspecified research and development projects as part of a wider effort to cut costs michele gerstner the companys chairman and chief executive said on wednesday,True,0.99223536,0.7697874756436952
560,560,560,LABEL_3,4.92238608548392,hong kongs democracy movement leader martin lee made a triumphant return to the territory on monday after upstaging future leader tung cheehwa by winning support from washington for political freedoms,LABEL_1,-3.782274183850805,hong kongs democratic movements leaders michaels moore makeds a triumphal returning to the terrritory on monday after upstaged futuring leaders tung cheehwa by winning support from washington for political freedoms,True,0.9836427,0.3869268249993603
561,561,561,LABEL_3,5.346058389485941,a hong kong member of the chinese committee handling the territorys return handed a letter to chinese foreign minister qian qichen on friday protesting against beijings plan to dilute civil liberties laws,LABEL_3,5.323240403537627,a hong hong memebers of the Chinese subcommittees dealing the territorys returnedsing handing a letters to Chinese domestic ministry jian qichen on friday protest against beijings preplans to dilute civil liberties laws,False,0.97725856,0.20210771490685067
562,562,562,LABEL_1,-4.0145322845741,more japanese finance firms braced for the bitter pill of courtprotected liquidation on thursday but analysts said japans banking sector still faces a long road to recovery from its bad loan headaches,LABEL_1,-5.1836446200135,more japanese finance firms braced for the bitter pill of courtprotected insolvency on thursday but analysts said japans non-bank sub-subsub-sectorss still face a long road to recovery from its bad loan headaches,False,0.9939698,0.7365589940842712
563,563,563,LABEL_4,5.15132027739868,tomkins plc the uk conglomerate with businesses spanning baking to engineering is expected to sees a rise in half year pretax profits on monday amid some market speculation that it could announce a share buyback,LABEL_2,4.763709786174551,tomkins Plc the Uk Conglomerate with businesses spanning bake to engineering is anticipated to sees a rise in half month pretax profits on monday tumultst some market speculatory that it might announcing a share buyback,True,0.98241395,0.32718087017372766
