,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
533,533,533,533,LABEL_4,5.196835528907724,investors in asian countries are turning to tokyos property market formerly notorious for its high prices says richard mandel managing director of the japanese unit of us real estate firm kennedywilson inc,LABEL_4,5.177448202070901,investor in Asian nation are call on to Edo holding commercializeplace erst infamoUSA for its high term read richard mandel do manager of the Japanese unit of USA rattling acre house kennedywilson inc,False,0.9673162,2.748840408164796e-78
534,534,534,534,LABEL_4,5.405525995466258,lloyds of london said on thursday it had been granted judgements in two test cases against members who had failed to pay debts under the insurance markets reconstruction and renewal rampr settlement,LABEL_4,5.23379973025449,Lloyd of Jack London read on thursday it had been concede sound judgement in two test encase against appendage who had go bad to pay debt under the indemnity marketplace Reconstruction and reclamation rampr settlement,False,0.92767644,0.18649112854875324
535,535,535,535,LABEL_5,3.7998654741732087,the czech september trade deficit is expected to grow by between 13 and 15 billion crowns after a 147 billion crown monthly deficit in august a reuters poll of czech economists showed on wednesday,LABEL_2,2.2937204779032467,the Czechoslovakian september switch deficit is have a bun in the oven to raise by between baker's dozen and xv billion crowns after a 147 billion crown monthly deficit in venerable a reuters poll of Czechoslovakian economists showed on wednesday,True,0.9527475,0.38409090760684506
536,536,536,536,LABEL_0,5.857308555037633,summit medical systems inc said monday its 1996 revenues will be substantially less than what it reported last week due to accounting discrepancies discovered by its new chief financial officer who resigned after less than a week on the job,LABEL_5,5.431678070263727,summit medical systems inc read monday its 1996 revenue will be considerably to a lesser extent than what it reported last week due to accounting discrepancy detect by its new chief financial officer who resigned after to a lesser extent than a week on the job,True,0.9876464,0.5258130686990207
537,537,537,537,LABEL_4,5.609857250062072,the french government has cleared the way for stateowned air france to buy boeing longhaul passenger jets from the united states as well as similar planes from frenchbased airbus an official source said on tuesday,LABEL_4,5.3528761057426335,the French administration has cleared the style for stateowned air France to bargain boeing longhaul rider green from the combine express as good as standardized aeroplane from Frenchbased airbus an official source said on tuesday,False,0.96847594,0.2769413275131342
538,538,538,538,LABEL_0,6.227000110498041,boehringer mannheim corp a unit of privately held corange ltd said data released monday at an american college of cardiology conference leveled the playing field between boehringer and genentech inc in the market for clotbusting drugs to treat acute heart attack,LABEL_3,1.0534308140091364,boehringer mannheim corporation a whole of in camera harbour corange ltd read information unfreeze monday at an american college of cardiology group discussion leveled the playing field between boehringer and genentech Iraqi National Congress in the market for clotbusting drugs to treat acute heart attack,True,0.96206063,0.5251658675506057
539,539,539,539,LABEL_4,3.032092417684398,mcdonalds corp just turned up the heat in the fastfood business,LABEL_4,2.906095489775146,mcdonalds corporation just sour up the heating in the quickfood business,False,0.9892222,8.909555824566607e-155
540,540,540,540,LABEL_5,0.2826553636759736,another member of colombias main oil workers union was arrested on terrorist charges a union leader said sunday on the eve a meeting to set the start date for a strike that could paralyze the industry,LABEL_2,2.5276536397750045,another member of colombias main oil workers union was get on terrorist charges a union leader said sunday on the eve a meeting to set the start date for a strike that could paralyze the industry,True,0.99236566,0.9257518071011758
541,541,541,541,LABEL_5,3.5029987773534272,leading chinese dissident chen ziming has been placed under tight police surveillance after his release on medical parole and needs permission to consult a doctor a relative said on thursday,LABEL_5,3.447072757296393,guide Formosan dissident Chen ziming has been commit under smashed law surveillance after his loss on checkup password and need permission to look up a physician a relative said on thursday,False,0.971068,0.21521325160060412
542,542,542,542,LABEL_4,5.279142225103801,busy chinese took the death of deng xiaoping in their stride on friday praising the patriarch for the economic miracles he created but blaming him for social ills such as corruption and unemployment,LABEL_4,5.208726786983188,busybodied Formosan contract the demise of deng xiaoping in their step on friday praise the patriarch for the economical miracle he produce but pick him for mixer complaint such as subversion and unemployment,False,0.9164921,0.24076412101893638
543,543,543,543,LABEL_3,1.0611619112358823,negotiators for general motors corp and the united auto workers adjourned their talks on saturday evening with less than 30 hours to go before a midnight sunday strike deadline,LABEL_3,0.8279386774915783,treater for general drive corp and the unify auto workers adjourned their lecture on Sat even out with less than xxx hours to go before a midnight sunday strike deadline,False,0.9624394,0.4505552816965946
544,544,544,544,LABEL_3,1.6409985603927384,wickes plc the british doityourself retailer whose former bosses are being investigated for fraud warned on thursday it faced receivership unless investors backed its financial restructuring including a 53 million pound 875 million rights issue,LABEL_3,1.346160967226308,wickes plc the british doityourself retailer whose former bosses are being look into for pseud warned on thursday it present receivership unless investor endorse its fiscal reconstitute include a 53 million pound 875 million rights issue,False,0.9858918,0.5558391766749284
545,545,545,545,LABEL_3,1.841588147877833,apple computer inc friday agreed to acquire next software inc for 400 million a stunning move that reunites the computer company with its cofounder steven jobs,LABEL_3,1.5076049083281269,Malus pumila data processor Iraqi National Congress friday agreed to acquire next computer package program package system Iraqi National Congress for four hundred billion a stunning move that reunite the data processor caller with its cofounder steven jobs,False,0.9618683,0.25490974176653125
546,546,546,546,LABEL_4,5.285974962988261,in the true spirit of the lightningfast world of the internet the browser wars which peaked in late summer have now been replaced by the battle for delivering content efficiently over the web,LABEL_4,5.222636679847454,in the truthful tone of the lightningfast existence of the net the browser warfare which ailing in belatedr summer have now been replace by the fight for present depicted object efficiently over the web,False,0.9585228,0.22068603375419538
